,ROA,ROE,Operating gross profit margin,cash flow,Debt ratio,Total asset turnover,Growth_CLass
17,0.08845733870233058,0.14917424326445405,-0.32107539572129096,-0.05148842473068764,0.33246552033092447,1.1115310550393107,1
18,0.942884287992583,0.431463531565884,0.18112407574590048,0.18254894186705137,-0.5278900073390445,1.0555561112352345,1
19,1.3878060931929477,0.47721386449749503,-0.01230257580860081,0.6170247616336756,-1.3039593188047467,-0.996858494914222,1
20,0.42934270189066964,0.36332473783795255,-0.010528019372321019,-0.35434920626756117,0.4618104055752084,0.663731504606702,2
21,1.9024544499545635,0.762098916369513,-0.22820694222264662,-0.05058890981621344,-0.970525167908622,4.003569818249908,2
22,-0.3642118611159509,-0.15063644913844398,1.055980398831856,-0.15150834830986445,-0.3720400226594568,0.0853237519645824,0
23,-0.07977180157243421,-0.060433665060515805,0.20330603119939833,-0.09387673937989532,-1.4078593085911386,-0.5863755736843307,1
24,0.7248504680312103,0.3253616956181052,0.7303492927745074,-0.24794326523189866,-0.9079731332413045,-1.3140498431373195,2
25,-0.6862821230893491,-0.3044354406957748,0.20271451238730506,-0.1629524035586049,-0.17855279678173705,-0.23186759625851547,0
26,2.205709610713021,0.910706380785668,0.7155613224721756,-0.1431384379012489,-1.0749552596837197,0.5890982462012672,2
27,-0.2502144831666038,-0.10877976156271472,-0.1808854372551845,1.1304973419647528,-0.7733272281099598,-0.6423505174884067,0
28,-0.1439644998351734,-0.04648143586860606,-0.21489776895054788,4.464386128372701,-0.32804155759685183,-0.45576737147481977,2
29,0.413847912654836,0.24035043868135267,-0.025907508486746188,0.6651076110244148,-0.4356522613041863,-0.1012593940490045,3
30,1.0723764551777637,0.42205388862250304,0.0799743588779503,-0.048602079938913904,-1.0267159787114664,0.6077565608026259,3
31,-0.5634305798623829,-0.24732864214284184,0.009583620238850362,-0.23003128494693986,0.18403696349322202,-0.3251591692653088,0
32,0.9340301227149638,0.42270282951515,-0.05784952433978305,0.1533940857074763,-0.8973710934671827,-0.7169837758938414,2
33,2.2577278317190337,1.095654535190053,-0.04749794512815078,-0.07167864313478363,-0.7394007008327705,2.007130155904528,3
34,0.42934270189066964,0.1254879006828398,-0.5322476116385906,-0.12792255492207127,-1.4857843009309324,0.3092235271808867,0
35,0.7724416063984135,0.21925985967032632,-0.08920002138072675,0.49478145162042575,-1.6373934697008714,-0.4371090568734611,3
36,0.7469858812252582,0.5051183228813145,-0.37904423930643205,-0.12888880330290134,-0.08843545870170354,0.8129980214175713,3
37,-0.41290977014285646,-0.17626961439799915,-0.6369464413791005,-1.0557380066564859,-0.676318564176747,-1.0341751241169392,0
38,4.89405554313015,1.550562100935576,-0.13740880456632873,0.10898859295421555,-2.046632204981966,-0.996858494914222,3
39,-0.38302696233089173,-0.11526917048918438,-0.02413295205046629,-0.152865534063283,0.9548052550718634,-1.0341751241169392,3
40,-0.29891239219350935,-0.11786493405977225,-0.05577920849745657,-0.016113976874242982,-0.4292910374397135,-0.45576737147481977,0
41,0.6805796416431144,0.47688939405117153,-0.2870630640259276,-0.09525986797231285,0.02924718279104633,-0.567717259082972,3
42,0.31202501196221527,0.29778170768060913,0.10393087076772795,-0.19334452102716923,0.4045593907949518,-0.15723433785308064,1
43,-0.31772749340845013,-0.14609386288991522,-0.13001481941516277,-0.18846726729536026,-1.2435276920922536,0.2532485833768106,3
44,6.6040162123703565,2.209237106972246,1.3292620900189496,-0.18229336110113037,-1.4757123631455167,0.9809228528297996,3
45,-0.27567020833975897,-0.12565222477153581,-0.2985976808617465,2.9966217159023976,-1.0373180184855881,-0.4744256860761785,0
46,-2.415057893544497,-0.8339712090956987,-2.0462400111913306,-0.3364545212086017,-1.798014372278814,-1.0901500679210152,0
47,-0.29116499757559255,-0.11883834539874269,0.025258868759322213,-0.06294308554254088,-0.45685634085242943,-0.23186759625851547,1
48,-0.22586552865315093,-0.09450306192448148,0.24559962626406756,-0.16265283719129586,-0.6826797880412201,-0.6050338882856893,0
49,-1.3326361883555506,-0.4676440751964866,-1.8134773586326267,-0.1837877665249775,-2.2597332044418104,-1.1461250117250914,1
50,0.7370249452879367,0.42108047728353254,0.05365177173979949,-0.12838365217371359,-0.13614463768525073,0.9809228528297996,1
51,0.7337046333088295,0.3140052299967832,0.11073333710680064,-0.2552821517434414,-1.010812919050284,0.290565212579528,1
52,-0.26349573108303254,-0.05848684238257489,-0.06553926889699568,3.047237010601962,0.5895649848533737,-0.6983254612924829,1
53,-0.30555301615172376,0.028795707678441942,-0.031822696607678926,-1.002121011270982,1.619553148909289,-0.996858494914222,2
54,0.006556309884352982,-0.03447602935463719,0.43399836791577606,-0.1736588011022233,-1.4454965497892702,-0.7916170342992762,1
55,-1.1511258001643572,-0.6788743357530739,-0.7815727909359065,-0.20351884562754433,0.8896027104610156,-0.2878425400625916,0
56,-0.3476103012204149,-0.1486896264605031,-0.3787484799003854,-0.1843475770948235,-0.8401200786869261,-1.0528334387182978,2
57,-0.9441596868000083,-0.46083019582369344,-16.261915862822992,-0.5911994945278315,0.24499869219442122,-1.3513664723400372,0
58,-1.9247584912963343,-0.7664813562604142,-0.005204350063481542,-0.14606589964539837,-1.405208798647608,-0.8289336635019936,0
59,-1.5849798987676977,-1.6357376819610245,-6.123579182950284,-0.21460606446816666,1.9376143421329375,-1.2767332139346022,1
60,0.06632192550828256,0.03366276437329419,0.21395336981707727,-0.11685197865741054,-0.6429221388882641,-1.0528334387182978,1
61,1.9710742308561122,0.5846135822305677,-2.7918494738349056,-0.10026879384922986,-1.8679878347880168,-1.2207582701305262,3
62,-0.4881701750026196,-0.1840569051097627,1.9145699545852461,-0.1341251777179604,2.026141374246853,-0.9408835511101459,3
63,-0.30665978681142614,-0.14155127664138648,-0.33379305018129635,0.3914377445616999,-1.1968787170861184,-0.679667146691124,0
64,-1.2927924446062642,-0.49295277000971827,2.1145033130727735,-0.19270427134017545,-1.4619297114391587,-1.3327081577386783,0
65,-0.3199410347278549,0.00024230840197546786,0.2521063331970937,-0.12751644343610605,1.6752138577234272,-1.0714917533196566,1
66,-0.3719592557338677,-0.14836515601417963,1.5498986069297414,-0.08621887016242168,-0.11335025217088927,-1.2580748993332436,0
67,-0.0941598201485654,0.05994487052549631,1.2644907800947358,-0.1920139307627874,1.3131541994371743,-1.2020999555291676,3
68,-1.0282742569373908,-0.37549446844061746,-0.689591615655402,-0.031435099672001386,-2.0105852697499524,-1.2767332139346022,0
69,-0.29227176823529494,-0.10099247085095114,-0.3645520284101468,-0.09644736471592671,0.04568034444093495,-0.623692202887048,3
70,-1.8860215182067501,-1.1801811753228548,-0.7904455731173056,-0.19798600493285537,0.7634384371489683,-0.2878425400625916,2
71,-0.43836549531601166,-0.16848232368623556,-0.20070131746030925,-0.15487455404186468,0.6420450817352759,-1.0155168095155807,1
72,-0.5468290199668469,-0.29243003418180596,0.1636742707891488,-0.32642997979188115,2.1697990131862004,-1.1647833263264502,0
73,-0.5501493319459541,-0.23629664696784342,-0.509769896779046,-0.0975935813446554,-0.5920323479724803,-0.4744256860761785,0
74,-0.738300344095362,-0.29956838400092256,-0.6597199156446916,-0.18074201196149303,-1.3797639031897162,-0.4930840006775371,0
75,-0.4793160097250005,-0.19379101849946717,0.29676600351013593,-0.4372579511580497,0.9081562800657286,-1.1274666971237328,0
76,-0.25132125382630616,-0.08509341898110048,-0.5922867710660581,-0.21113282412998194,-0.19339565246550736,0.0666654373632237,0
77,-0.6696805631938132,-0.5520063912405921,-0.5041504680641599,-0.6206464115792819,2.0012265807776664,-0.7916170342992762,1
78,-0.4261910180592853,-0.18665266868035058,-0.5570914017465081,-0.2438299383692296,-1.3559093136979425,0.0666654373632237,0
79,0.21573596456810648,0.013870067147561739,-0.29948495907988637,-0.17000493986610224,-1.941672011218162,-0.4744256860761785,0
80,-0.3819201916711893,-0.178865377968587,-0.04069547878907809,-0.18910392740714665,-2.152122500734476,-1.0528334387182978,3
81,-0.1284697105993398,-0.0698433080038968,-0.565372665115814,-0.19442889906482488,-1.1587113738992805,-0.23186759625851547,0
82,-0.5424019373280372,-0.23078064938034423,-0.6109196136469962,-0.07865971426315171,-0.9710552698973279,0.19727363957273444,3
83,-0.38081342101148685,-0.03934308604948941,-0.12114203723376361,-0.20632589343973626,1.8872546532058596,-1.1274666971237328,3
84,-0.0963733614679702,0.06935451346887728,-0.4192675185287748,-0.13614333479707003,0.59009508684208,-1.0714917533196566,1
85,-0.7604357572894099,-0.36608482549723653,-0.786009182026606,-0.1791475879193668,0.31179154277138765,-0.7916170342992762,0
86,-1.353664830889896,-0.9932861982405286,-0.41305657100179544,-0.2705115772109015,1.4170541892235657,-0.3438174838666675,0
87,-0.32879520000547413,-0.15712585806491364,-0.07589084810862795,-0.16983622983135413,-1.6188399000961586,-1.0341751241169392,0
88,-0.6453316086803604,-0.3417495420229753,-0.21548928776264115,-0.07882336626010757,1.2845286920470456,-0.4744256860761785,0
89,-0.7405138854147667,-0.29632367953768773,-0.3749036076217791,-0.014680594228921767,-1.8255796756915303,-0.9782001803128633,0
90,-0.40626914618464205,-0.15128539003109095,-0.3272863432482704,-0.1829089732492006,0.45650938568814753,0.0853237519645824,3
91,0.5765431996310888,0.5969434591908601,0.11901460047610653,-0.18761425369607293,0.7273915019169548,0.7756813922148539,3
92,-0.19930303282029338,-0.01435886168258126,-0.2808521164989482,-0.20544954760160078,0.5789629450792523,-0.6983254612924829,1
93,-0.0620634710171958,-0.05978472416786882,-0.11049469861608466,-0.17985522372275417,-1.4603394054730405,-0.3438174838666675,0
94,2.544381432581955,1.2958528005716419,-0.34798950167153503,-0.22503492258324875,-0.5628767385936456,0.0666654373632237,3
95,-3.4554223136647533,-4.093601312861406,-0.5242621076753313,-0.18925730016600856,2.1348122819315996,-0.9782001803128633,0
96,-1.4399929423466833,-0.6357197663920507,-0.3110195759157053,-0.2472060970143049,-0.5459134749550514,0.7010481338094194,0
97,-0.23139938195166299,-0.06075813550683928,-0.22731966400450668,-0.19546318621208625,0.1654833938885091,0.0666654373632237,3
98,-0.07423794827392219,-0.04615696542228255,-0.08890426197468007,-0.24553351813016286,-1.3574996196640607,-0.08260107944764579,0
99,1.2981576697570532,0.4895437414577874,0.20448906882358495,0.16579378377393403,-0.9376588446088449,0.7570230776134952,1
100,0.7602671291416871,0.4246496521930908,0.01756912420210968,-0.004010745087415149,0.013344123129864058,1.4287224032624084,1
101,0.0010224565858410035,0.028471237232118467,-0.09777704415607923,-0.0003330621249176858,-0.334932883450031,-0.19455096705579805,1
102,0.3131317826219176,0.16409988379533424,0.05098993708537976,0.23655459035001156,-0.4876022561973824,-0.5117423152788958,1
103,-2.1937037616040174,-1.605886400899264,-0.579273357200006,-0.2826794213514627,0.814328228064752,-0.7169837758938414,1
104,0.22569690050542804,0.20108951467621128,0.096536885616562,-0.0019723558571364975,0.23545685639771177,-0.1012593940490045,2
105,-1.068118000686677,-1.9884370571146501,-0.45712472250274444,-0.20728169941996297,2.4629454129406634,-0.4184507422721024,2
106,0.38949895814138313,0.4833788029776413,-0.012006816402554125,-0.5221399834375553,0.9479139292186846,-0.19455096705579805,3
107,0.17699899147852252,0.15566365219092368,-0.12055051842167035,-0.18774005199084157,0.022355856937867524,0.2532485833768106,1
108,0.640735897893828,0.5508686558129255,-0.1309020976333027,-0.16457162830216412,0.814858330053458,1.2234809426474624,0
109,0.16814482620090332,0.018412653396090488,-0.5003055957855537,-0.1919104857318103,-1.6564771412942902,1.9138385828977345,3
110,0.05525421891125851,0.013870067147561739,-0.18827942240635046,-0.165454990128205,-0.7966517156130274,0.01069049355914756,3
111,0.04086620033512733,0.18454152191371367,-0.1708296174495988,-0.1670042181552198,0.7411741536233127,0.4771483585931149,1
112,-0.01336556199029018,0.07227474748578862,-0.22938997984683315,-0.13844213139239508,0.3616211297097591,1.092872740437952,0
113,-0.39962852222642764,-0.10748187977742078,-0.05844104315187631,-0.14504433917387236,1.3417797068273023,-0.19455096705579805,0
114,-0.34650353056071254,-0.11072658424065562,-0.19182853527891014,-0.1999942090988899,0.5832037609889009,-0.6423505174884067,0
115,0.26664741491441685,0.06124275231079022,-0.38436790861527154,-0.16867826550194667,-1.4327741020603244,-0.9782001803128633,2
116,0.6329885032759112,0.32665957740339907,0.023780071729089,-0.15672905912401847,-0.3455349232241528,-0.007967821042211151,3
117,0.4083140593563239,0.10861543747401872,0.10540966779796115,-0.16641862790888423,-1.3840047190993647,0.02934880816050627,0
118,-0.7637560692685171,-0.38230834781341066,0.14356263117797743,-0.18524741833431657,0.5938058007630223,-0.15723433785308064,2
119,-0.11740200400231579,-0.028635561320814483,-0.11522684911283088,-0.17570600110801102,-0.5936226539385986,-0.6983254612924829,2
120,0.5743296583116839,0.4298411793342666,-0.1838430313156509,-0.17315103937288467,0.043029834497404704,-0.45576737147481977,3
121,-0.6309435901042292,-0.2609564008884281,-0.2743454095659221,-0.16734033292464057,-1.3368256421045237,-0.6610088320897654,0
122,-0.2568551071248182,-0.012736509450963851,0.099790239083075,-0.5131631084938691,1.0104659638860016,-0.7916170342992762,2
123,-0.5590034972235732,-0.25089781705240016,0.18615198564869337,-0.34616807488235335,0.6590083453738704,-0.4930840006775371,0
124,-0.26238896042333015,-0.06010919461419233,-0.4698423769627499,-0.14629106390840843,0.5710114152486608,1.2048226280461043,2
125,-0.31772749340845013,-0.0640028399700741,0.022301274698855896,-0.1033338015888268,1.0539343269599006,-0.810275348900635,0
126,1.0026499036165126,0.3821440237247146,0.044187470746307064,-0.03678111929339577,-0.9795369017166252,1.092872740437952,1
127,-0.6187691128475028,-0.357648593892826,-0.27493692837801537,-0.1603912416481203,0.9039154641560796,-0.6050338882856893,3
128,-0.5457222493071444,-0.25024887615975316,-0.36307323137991354,-0.1889237959967386,1.4096327613816806,-0.2505259108598742,0
129,-0.644224838020658,-0.26355216445901597,-0.23146029568915963,-0.1811502445600808,-1.6156592881639222,-0.996858494914222,0
130,0.8842254430283558,0.7303008126298115,-0.04513186987977762,-0.18935568715919338,0.537614989960178,1.4846973470664844,3
131,0.6628713110878759,0.28512736027399327,0.1888138203031131,-0.12491269611066086,-0.4526155249427809,0.4584900439917562,2
132,0.1460094130068553,0.13976460032107302,0.24352931042174109,-0.36319081949093185,0.2487094061153638,-0.2505259108598742,1
133,-0.48374309236381,-0.20190277965755424,-0.36366475019200684,-0.1599420552596662,0.41092061465942464,-0.3251591692653088,0
134,0.4802541522369799,0.31140946642619544,0.13409833018448503,-0.007211504034855822,0.09338952342448215,0.3092235271808867,1
135,0.23787137776215447,0.22704715038208986,-0.09748128475003255,-0.09811749616242733,0.11989462285978619,-0.5863755736843307,3
136,0.21684273522780884,0.2286695026137073,0.1261128262212258,-0.18510824071377485,0.34306756010504624,-0.1012593940490045,3
137,-0.126256169279935,-0.015007802575228211,0.003372672711871042,-0.49991202845321836,0.07059513791012069,-0.3251591692653088,3
138,0.9085743975418087,0.6141403928460047,0.8202601522126854,0.09880904715353879,0.026596672847516076,-0.4744256860761785,3
139,-3.2207869338078443,-3.158477486557129,-0.23826276202823232,-0.23565386502181396,1.88990516314939,0.0666654373632237,0
140,0.12498077047250977,0.08914721069460971,0.5676816194488565,-0.18967858576535054,-0.2872237044664838,-0.6050338882856893,2
141,0.8443816992790695,0.9292011962261065,0.592525409556774,-0.2533695608079314,0.9563955610379817,1.0368977966338757,3
142,-0.014472332649992654,0.008354069560062535,-0.2790775600626683,-0.1645248006619584,-0.5432629650115207,-0.8475919781033523,2
143,1.1321420708016934,0.5914274616033609,-0.10280495405887202,-0.0656298825852847,-0.4966139900053855,-0.21320928165715675,3
144,0.28103543349054805,0.18713728548430153,-0.31575172641245147,-0.8518434452129058,-0.1483369834254908,0.10398206656594111,3
145,-0.17052699566803095,-0.06302942863110367,-0.5053335056883465,-0.1460489307444179,-0.4982042959715038,-0.23186759625851547,0
146,-0.008938479351480675,0.16766905870489252,-0.38466366802131813,-0.4927057930618402,0.984490966439404,0.14129869576865853,2
147,-0.27788374965916374,-0.12565222477153581,0.1474075034565837,-0.18226660244958426,-0.8242170190257436,-0.7169837758938414,0
148,0.9639129305269287,0.3026487643754614,-0.2923867333347671,-0.24441618126560286,-1.666549079079706,0.0666654373632237,3
149,0.07296254946649691,-0.009491804987729007,-0.014077132244880601,-0.15053067855337443,-1.4195215523426723,0.2345902687754519,2
150,0.6728322470251975,0.34353204061222015,-0.1365215263481888,-0.18710012862886663,-0.24428544338129116,0.5517816169985498,2
151,-0.6276232781251221,-0.2820469798994545,-0.5020801522218334,-0.18795412120321056,0.02818697881363438,0.42117341478903875,3
152,0.034225576376912974,0.04631711177991004,-0.21726384419892097,-0.21432624076449838,-0.2278522817314029,0.5890982462012672,2
153,0.8156056621268072,0.21277045074385664,-0.2861757858077877,-0.1702749738192049,-1.9528041529809896,-0.2691842254612329,3
154,-0.19598272084118615,0.0537799320453501,-0.14036639862679504,-0.2411439571390329,1.1064144238418026,0.5331233023971911,0
155,0.3474416730726921,0.2604676063534086,0.4298577362311231,-0.1247046639111407,0.061583404102117226,-0.08260107944764579,2
156,-0.05984992969779105,0.26663254483355475,0.35325605006504396,0.3576704474231168,1.4493904105346367,-0.007967821042211151,1
157,1.2184701822584805,0.5846135822305677,1.7879849287972849,-0.048503529783219645,-0.3232706396984973,0.04800712276186498,1
158,-0.5567899559041684,-0.2463552308038714,-0.029752380765352453,-0.06446686021808497,0.3176226646471545,-0.7356420904952001,0
159,0.0021292272455433795,0.010625362684326924,-0.1246911501063233,-0.1332209310907128,-0.6635961164478013,0.0666654373632237,3
160,-1.023847174298581,-0.5559000365964739,-0.5618235522432544,-0.4209694378418952,0.5869144749098435,-0.36247579846802624,0
161,-0.16831345434862616,-0.0549176674730166,-0.046314907503964144,-0.24025667941276577,-0.4573864428411358,-0.2691842254612329,0
162,-0.08309211355154139,0.04858840490417437,0.1524354133593766,-0.015129454292357016,0.38547571920153256,0.8129980214175713,1
163,0.04972036561274653,-0.04291226095904774,-0.23146029568915963,-0.16148802003649243,-2.087450058112334,-0.996858494914222,1
164,0.7005015135177575,0.3477501564144255,0.04389171134026038,-0.11957907683998296,-0.6635961164478013,0.663731504606702,3
165,0.11169952255608097,0.22607373904311942,0.04152563609188733,-0.1325883500416621,0.7120185442444785,-0.045284450244928574,1
166,-0.4427925779548213,0.007056187774768604,0.4807283540711448,2.0987470741354706,2.4433316393585383,-1.2767332139346022,2
167,0.3972463527593,0.17123823361445087,0.6753380432498328,-0.13411832489256445,-0.7844593698727875,-0.19455096705579805,2
168,0.7868296249745448,0.5054427933276381,-0.49379888885252765,-0.12369615644036888,0.16813390383203974,-0.21320928165715675,3
169,-0.11076138004410138,-0.04323673140537121,0.1095502994826141,0.657398508778981,-0.6582950965607404,-1.108808382522374,2
170,0.12387399981280729,0.09304085605049153,-0.025907508486746188,-0.0624165601246181,-0.196046162409038,-0.5117423152788958,0
171,-0.4261910180592853,-0.18113667109285136,-0.26961325906917594,-0.1845516933941174,-0.38158185845616627,-0.2505259108598742,0
172,-0.46492799114886924,-0.1973601934090255,-0.48196851261066204,-0.12748740050942794,-0.49926449994891614,1.0742144258365933,2
173,0.4492645737653128,0.11056226015195957,0.14060503711751113,-0.11132860138826838,-1.6114184722542735,0.14129869576865853,2
174,-1.2297065170032273,-0.5886715516751456,-0.32048387690919766,-0.28647556029580457,-0.021642608124737468,0.02934880816050627,0
175,1.031425940768775,0.4327614133511779,0.7078715779149628,-0.23176537609713607,-0.9116838471622468,0.83165633601893,1
176,0.33748073713537047,0.13846671853577913,1.234027561271932,-0.1886212927042599,-1.1115322969044394,-0.5863755736843307,2
177,0.13826201838893848,0.033013823480647214,0.6871684194916983,-0.1921193337438776,-1.0919185233223143,0.5144649877958323,2
178,-0.13843064653666137,-0.03869414515684246,0.023484312323042423,-0.10912525486095845,-0.38688287834322715,0.01069049355914756,1
179,-0.8080268956566131,-0.3839307000450281,0.4408008342548486,-0.22002305978116204,0.18456706548192797,-0.6050338882856893,1
180,-0.20151657413969817,-0.03512497024728414,-0.07115869761188175,-0.17245058271991212,0.3287548064099819,0.12264038116729982,0
181,-0.23804000590987734,0.0203594760740314,0.753418526446145,0.1931809373063708,1.1567741127688802,0.4771483585931149,0
182,0.02426464043959139,-0.025066386411256192,0.5919338907446808,-0.18343076695434998,-1.4221720622862026,-0.5863755736843307,1
183,-0.42729778871898766,-0.1710780872568234,0.8912424096638786,-0.13674899403206517,0.7660889470924985,-0.17589265245443933,0
184,1.324720165589911,0.5670921781290997,0.6723804491893663,-0.19538405239501389,-1.3039593188047467,-0.4744256860761785,3
185,1.1952279984047303,0.4947352685989631,0.23938867873708825,-0.2159218069441906,-0.8056634494210306,0.5517816169985498,2
186,-0.21147751007701976,-0.06854542621860286,-0.011119538184414282,-0.1947095385810403,-0.17272167490597018,0.01069049355914756,1
187,0.1426891010277481,0.02165735785932533,0.7427711878284661,-0.18279263837997875,-1.8632169168896617,-0.5490589444816132,1
188,0.2146291939084041,0.0703279248078477,1.5312657643488032,-0.18561534979307573,-1.0325471005872333,-0.8849086073060697,1
189,-0.054316076399278976,-0.06659860354066195,0.620326793725158,-0.20365296521029377,-1.8070261060868174,-0.866250292704711,2
190,0.02979849373810337,0.14625400924754273,0.6235801471916712,0.14156692488659992,0.5577588655310088,-0.2878425400625916,2
191,-0.046568681781362246,0.0489128753504979,-0.14391551149935472,-0.21242099214191262,0.14586962030638426,-0.4744256860761785,3
192,-0.9840034305492946,-0.5302668713369189,-0.3639605095980535,-0.19217285104696985,0.577372639113134,-1.0714917533196566,2
193,-0.974042494611973,-0.45304290511192985,-0.07707388573281458,-0.10394435569910478,-0.05132831949227774,-0.679667146691124,1
194,-0.4527535138921429,-0.11526917048918438,-0.2506846570821911,0.18188307566607745,2.174039829095849,-0.9222252365087871,0
195,-0.7593289866297075,-0.30930249739062704,-0.11463533030073761,-0.18268201419858685,-1.3765832912574798,-0.567717259082972,1
196,-0.25906864844422295,-0.08119977362521869,0.08381923115655657,-0.20192409526039923,-0.033304851876271184,-0.4744256860761785,3
197,0.13826201838893848,0.06546086811299552,0.29794904113432247,-0.16062064813637547,-0.6630660144590949,0.34654015638360414,2
198,0.8919728376462727,0.7591786823526016,0.3488196589743442,-0.35794155523762805,0.4994476467733402,-1.3140498431373195,2
199,0.010983392523162584,0.13295072094827992,0.14001351830541775,0.4564281458293619,0.576842537124428,-0.1012593940490045,2
200,-0.6043810942713717,-0.2690681620465152,-0.4461816244790189,-0.27736391311933123,0.1485201302499145,-0.2691842254612329,1
201,3.446399520239411,1.3750235894745717,-0.3240329897817573,-0.14481607482318318,-1.1385674983284495,-1.0155168095155807,1
202,0.08513702672322335,0.17383399718503872,-0.03832940354070493,0.29802410782673605,0.408270104715894,-0.23186759625851547,3
203,-0.03660774584404067,0.2007650442298878,-0.17970239963099796,-0.8512624235168342,1.0751384065081435,-0.2691842254612329,3
204,-0.5202665241339892,-0.2236422995612276,-0.5014886334097401,2.3032350576258387,0.21160226690593836,-0.45576737147481977,0
205,0.31202501196221527,0.20887680538797487,-0.18650486597007065,0.5955095004905182,-0.4022558360157034,0.3838567855863216,3
206,-0.8024930423581011,-0.4449311439538428,-0.7298148948777449,-0.4813511508682661,-0.13720484166266306,-0.7729587196979175,2
207,0.10395212793816413,0.19005751950121286,-0.5757242443274464,-0.1456932364738658,0.6987659945268264,-1.0528334387182978,2
208,1.1919076864256228,0.46975104423205494,-0.6712545324805105,-0.19288880813833803,-1.0887379113900777,-0.6050338882856893,3
209,-0.12736293993963738,-0.03382708846199021,-0.4364215640794798,-0.17026991578141262,-0.2856333985003655,0.663731504606702,3
210,-0.3343290533039861,-0.08574235987374747,-0.22140447588357393,-0.046784939071419035,0.8662782229579478,0.02934880816050627,0
211,0.0032359979052457555,0.2637123108166434,-0.4997140769734604,-0.20433857407490844,1.1737373764074746,0.34654015638360414,3
212,-0.2535347951457109,-0.07276354202080815,-0.5266281829237044,-0.17101018408668553,-0.07518290898405151,1.0368977966338757,3
213,0.9605926185478213,0.29031888741516904,-0.2264323857863668,0.14956221417356977,-1.5796123529319086,0.9436062236270822,2
214,-0.042141599142552645,0.01873712384241399,-0.31693476403663806,-0.2710361446787112,-0.07253239904052089,-0.623692202887048,3
215,0.20245471665167766,0.2173130369923854,-0.35745380266502746,-0.13867072206810313,0.4453772439253198,0.10398206656594111,1
216,-1.0194200916597713,-0.451096082433989,-0.4447028274487857,-0.21839975597486713,-0.6360308130350849,0.3838567855863216,3
217,-0.4328316420174997,-0.14966303779947354,-0.4219293531831945,-0.62161037568498,1.1488225829382888,-0.1199177086503632,3
218,-0.3575712371577365,-0.13830657217815168,-0.392944931390624,-0.17797901802684654,-0.22838238372010888,-0.2691842254612329,2
219,-1.6679876982453776,-1.3943316698963535,-1.3381919931156792,-0.17368392812867514,1.593048049473985,-0.5304006298802545,1
220,-0.7781440878446483,-0.4368193827957557,-0.19744796399379624,0.9967931709642915,0.9081562800657286,-0.2505259108598742,0
221,0.49464217081311124,0.4678042215541141,-0.3967898036692303,-0.1236512867502763,0.47718336324768473,1.2048226280461043,3
222,-0.22586552865315093,-0.12500328387888884,-0.37017145712503285,-0.1911530853630475,-1.7879424344933983,0.42117341478903875,3
223,-0.3896675862891061,-0.1185138749524192,-0.3808187957427118,-0.21875071853264583,1.1281486053787515,0.42117341478903875,0
224,0.5223114373056712,0.5119322022541077,-0.39945163832365005,-0.3567850593708054,0.7459450715216677,-0.3251591692653088,3
225,-0.07091763629481501,-0.0627049581847802,-0.4665890234962369,-0.18310737886066453,-1.4571587935408041,1.6339638638773542,2
